STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130305 20:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130305 20:00,2, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130305 20:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130305 19:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130305 19:00,0,T, 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130305 19:00,0,T, 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130305 19:00,0,T, 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130305 19:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130305 19:00,6, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130305 19:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130305 18:00,1, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130305 18:00,0,T, 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130305 18:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130305 18:00,6, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130305 18:00,4, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130305 17:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130305 17:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130305 17:00,0,T, 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130305 17:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130305 17:00,3, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130305 17:00,5, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130305 16:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130305 16:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130305 16:00,0,T, 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130305 16:00,1, , 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130305 16:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130305 16:00,1, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130305 16:00,5, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130305 15:00,2, , 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130305 15:00,0,T, 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130305 15:00,10, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130305 15:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130305 15:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130305 14:00,1, , 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130305 14:00,0,T, 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130305 14:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130305 14:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130305 13:00,3, , 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130305 13:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130305 12:00,4, , 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130305 12:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130305 11:00,3, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130305 11:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130305 10:00,2, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130305 10:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130305 10:00,3, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130305 09:00,3, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130305 09:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130305 09:00,3, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130305 08:00,5, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130305 08:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130305 08:00,4, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130305 07:00,8, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130305 07:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130305 07:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130305 06:00,6, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130305 06:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130305 05:00,6, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130305 05:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130305 04:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130303 16:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130303 14:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130303 12:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130303 06:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130303 04:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130303 03:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130303 02:00,7, , 
COOP:452384,EASTON WA US,661.4,47.2422,-121.1869,20130303 00:00,10, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 23:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 22:00,0,T, 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130302 22:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 21:00,0,T, 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130302 21:00,1, , 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130302 21:00,10, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130302 20:00,0,T, 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130302 20:00,10, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130302 20:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130302 20:00,0,T, 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130302 19:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130302 19:00,0,T, 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130302 19:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 18:00,0,T, 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130302 18:00,10, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130302 16:00,2, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 16:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130302 16:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130302 16:00,0,T, 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130302 15:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 15:00,4, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130302 15:00,3, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130302 15:00,1, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130302 14:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 14:00,8, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130302 14:00,2, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130302 14:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 13:00,10, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130302 13:00,8, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 12:00,6, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 11:00,7, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 10:00,15, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 09:00,4, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 08:00,6, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 07:00,3, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 06:00,5, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 05:00,8, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 04:00,4, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 03:00,4, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 02:00,9, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 01:00,8, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130302 01:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130302 00:00,9, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 23:00,11, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 22:00,11, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 21:00,13, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 20:00,22, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 19:00,14, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130301 18:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 18:00,16, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130301 18:00,2, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130301 17:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 17:00,12, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130301 17:00,2, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130301 16:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 16:00,7, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130301 16:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 15:00,11, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130301 15:00,2, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 14:00,4, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 13:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 12:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 11:00,1, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130301 10:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 10:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130301 10:00,1, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130301 10:00,1, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130301 09:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 09:00,1, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130301 09:00,3, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130301 09:00,0,T, 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130301 08:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 08:00,2, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130301 08:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130301 08:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 07:00,2, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130301 07:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 06:00,8, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 05:00,4, , 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130301 05:00,10, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130301 04:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 04:00,9, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130301 04:00,1, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130301 03:00,5, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 03:00,11, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130301 03:00,0,T, 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130301 03:00,10, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130301 03:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130301 03:00,0,T, 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130301 02:00,5, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 02:00,7, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130301 02:00,1, , 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130301 02:00,10, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130301 02:00,2, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130301 02:00,0,T, 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130301 01:00,6, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 01:00,7, , 
COOP:456982,REPUBLIC RANGER STATION WA US,801.6,48.6501,-118.7325,20130301 01:00,0,g, 
COOP:458207,SUNNYSIDE WA US,227.7,46.3236,-120.0103,20130301 01:00,0,g, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130301 01:00,1, , 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130301 01:00,0,g, 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130301 01:00,0,g, 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130301 01:00,0,g, 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130301 01:00,0,g, 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130301 01:00,0,g, 
COOP:454679,LIND 3 NE WA US,496.8,47.0022,-118.5657,20130301 01:00,0,g, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130301 01:00,0,g, 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130301 01:00,0,g, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130301 01:00,3, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130301 01:00,1, , 
COOP:451400,CHIEF JOSEPH DAM WA US,254.2,47.9967,-119.6482,20130301 01:00,0,g, 
COOP:454154,KENNEWICK WA US,118.9,46.2111,-119.1011,20130301 01:00,10, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130301 00:00,2, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130301 00:00,18, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130301 00:00,0,T, 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130301 00:00,10, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130301 00:00,4, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130301 00:00,4, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130228 23:00,2, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130228 23:00,32, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130228 23:00,1, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130228 23:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130228 23:00,1, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130228 22:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130228 22:00,23, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130228 22:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130228 22:00,1, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130228 21:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130228 21:00,5, , 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130228 21:00,10, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130228 21:00,1, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130228 20:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130228 20:00,5, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130228 20:00,1, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130228 20:00,2, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130228 19:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130228 19:00,7, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130228 19:00,1, , 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130228 19:00,10, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130228 19:00,1, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130228 19:00,5, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130228 18:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130228 18:00,2, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130228 18:00,2, , 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130228 18:00,10, , 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130228 18:00,10, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130228 18:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130228 18:00,1, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130228 18:00,5, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130228 17:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130228 17:00,2, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130228 17:00,2, , 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130228 17:00,0,T, 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130228 17:00,10, , 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130228 17:00,10, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130228 17:00,3, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130228 17:00,9, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130228 17:00,4, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130228 16:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130228 16:00,5, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130228 16:00,6, , 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130228 16:00,0,T, 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130228 16:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130228 16:00,2, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130228 16:00,9, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130228 16:00,5, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130228 15:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130228 15:00,1, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130228 15:00,2, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130228 15:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130228 15:00,3, , 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130228 15:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130228 15:00,8, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130228 15:00,6, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130228 14:00,4, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130228 14:00,0,T, 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130228 14:00,10, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130228 14:00,1, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130228 14:00,2, , 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130228 14:00,2, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130228 14:00,8, , 
